,year,crop_name,county,harvested_acres,production,yield,key_crop_name,price_per_unit,value
7021,2014,TOMATOES PROCESSING,Solano,11900.0,552000.0,46.39,Tomatoes,,
7022,2014,TOMATOES PROCESSING,Stanislaus,13100.0,610000.0,46.56,Tomatoes,,
7023,2014,TOMATOES PROCESSING,Sutter,10000.0,451000.0,45.1,Tomatoes,,
7024,2014,TOMATOES PROCESSING,Yolo,39800.0,1815000.0,45.6,Tomatoes,,
7025,2014,TOMATOES PROCESSING,Sum of Others,371.0,18600.0,50.13,Tomatoes,,
7026,2014,TOMATOES UNSPECIFIED,Contra Costa,3110.0,150000.0,48.23,Tomatoes,,
7027,2014,TOMATOES UNSPECIFIED,Los Angeles,42.0,333.0,7.93,Tomatoes,,
7028,2014,TOMATOES UNSPECIFIED,Monterey,574.0,10300.0,17.94,Tomatoes,,
7029,2014,TOMATOES UNSPECIFIED,San Bernardino,3.0,33.0,11.0,Tomatoes,,
7030,2014,TOMATOES UNSPECIFIED,Ventura,466.0,41700.0,89.48,Tomatoes,,
7031,2014,TRITICALE,Solano,10600.0,28800.0,2.72,Triticale,,
7032,2014,TRITICALE,Sum of Others,2070.0,6660.0,3.22,Triticale,,
7033,2014,TURNIPS ALL,Sum of Others,272.0,5027.0,18.48,Turnips,,
7034,2014,VEGETABLES ORIENTAL ALL,Riverside,3010.0,33200.0,11.03,Misc Vegs & Fruits,,
7035,2014,VEGETABLES ORIENTAL ALL,San Bernardino,457.0,16100.0,35.23,Misc Vegs & Fruits,,
7036,2014,VEGETABLES ORIENTAL ALL,Santa Clara,529.0,9150.0,17.3,Misc Vegs & Fruits,,
7037,2014,VEGETABLES ORIENTAL ALL,Ventura,810.0,10700.0,13.21,Misc Vegs & Fruits,,
7038,2014,VEGETABLES ORIENTAL ALL,Sum of Others,747.0,7812.0,10.46,Misc Vegs & Fruits,,
7039,2014,WALNUTS ENGLISH,Amador,239.0,86.0,0.36,Walnuts,,
7040,2014,WALNUTS ENGLISH,Butte,44200.0,70300.0,1.59,Walnuts,,
7041,2014,WALNUTS ENGLISH,Calaveras,788.0,679.0,0.86,Walnuts,,
7042,2014,WALNUTS ENGLISH,Colusa,16000.0,28200.0,1.76,Walnuts,,
7043,2014,WALNUTS ENGLISH,Contra Costa,458.0,957.0,2.09,Walnuts,,
7044,2014,WALNUTS ENGLISH,El Dorado,111.0,49.0,0.44,Walnuts,,
7045,2014,WALNUTS ENGLISH,Fresno,8570.0,13300.0,1.55,Walnuts,,
7046,2014,WALNUTS ENGLISH,Glenn,26200.0,51300.0,1.96,Walnuts,,
7047,2014,WALNUTS ENGLISH,Kern,794.0,1170.0,1.47,Walnuts,,
7048,2014,WALNUTS ENGLISH,Kings,14400.0,27100.0,1.88,Walnuts,,
7049,2014,WALNUTS ENGLISH,Lake,3700.0,1500.0,0.41,Walnuts,,
7050,2014,WALNUTS ENGLISH,Madera,1900.0,2780.0,1.46,Walnuts,,
7051,2014,WALNUTS ENGLISH,Merced,5910.0,9200.0,1.56,Walnuts,,
7052,2014,WALNUTS ENGLISH,Placer,919.0,1740.0,1.89,Walnuts,,
7053,2014,WALNUTS ENGLISH,Sacramento,746.0,1790.0,2.4,Walnuts,,
7054,2014,WALNUTS ENGLISH,San Benito,1560.0,1620.0,1.04,Walnuts,,
7055,2014,WALNUTS ENGLISH,San Joaquin,62500.0,131000.0,2.1,Walnuts,,
7056,2014,WALNUTS ENGLISH,San Luis Obispo,2060.0,392.0,0.19,Walnuts,,
7057,2014,WALNUTS ENGLISH,Santa Clara,208.0,187.0,0.9,Walnuts,,
7058,2014,WALNUTS ENGLISH,Shasta,1130.0,2150.0,1.9,Walnuts,,
7059,2014,WALNUTS ENGLISH,Solano,9400.0,13000.0,1.38,Walnuts,,
7060,2014,WALNUTS ENGLISH,Stanislaus,35600.0,74400.0,2.09,Walnuts,,
7061,2014,WALNUTS ENGLISH,Sutter,29900.0,54000.0,1.81,Walnuts,,
7062,2014,WALNUTS ENGLISH,Tehama,24600.0,51600.0,2.1,Walnuts,,
7063,2014,WALNUTS ENGLISH,Tulare,40300.0,91500.0,2.27,Walnuts,,
7064,2014,WALNUTS ENGLISH,Yolo,15300.0,22000.0,1.44,Walnuts,,
7065,2014,WALNUTS ENGLISH,Yuba,12300.0,22200.0,1.8,Walnuts,,
7066,2014,WHEAT ALL,Butte,600.0,1740.0,2.9,Durum Wheat,,
7067,2014,WHEAT ALL,Colusa,16300.0,40000.0,2.45,Durum Wheat,,
7068,2014,WHEAT ALL,Contra Costa,807.0,1940.0,2.4,Durum Wheat,,
7069,2014,WHEAT ALL,Fresno,9950.0,34700.0,3.49,Durum Wheat,,
7070,2014,WHEAT ALL,Glenn,17200.0,47200.0,2.74,Durum Wheat,,
7071,2014,WHEAT ALL,Imperial,37800.0,132000.0,3.49,Durum Wheat,,
7072,2014,WHEAT ALL,Kern,27600.0,93000.0,3.37,Durum Wheat,,
7073,2014,WHEAT ALL,Kings,15400.0,49900.0,3.24,Durum Wheat,,
7074,2014,WHEAT ALL,Lassen,2780.0,3060.0,1.1,Durum Wheat,,
7075,2014,WHEAT ALL,Madera,2600.0,7830.0,3.01,Durum Wheat,,
7076,2014,WHEAT ALL,Merced,21600.0,62300.0,2.88,Durum Wheat,,
7077,2014,WHEAT ALL,Monterey,800.0,864.0,1.08,Durum Wheat,,
7078,2014,WHEAT ALL,Placer,450.0,1040.0,2.31,Durum Wheat,,
7079,2014,WHEAT ALL,Riverside,10600.0,25200.0,2.38,Durum Wheat,,
7080,2014,WHEAT ALL,Sacramento,9230.0,25800.0,2.8,Durum Wheat,,
7081,2014,WHEAT ALL,San Joaquin,23000.0,75400.0,3.28,Durum Wheat,,
7082,2014,WHEAT ALL,Siskiyou,16800.0,69200.0,4.12,Durum Wheat,,
7083,2014,WHEAT ALL,Solano,21700.0,59600.0,2.75,Durum Wheat,,
7084,2014,WHEAT ALL,Stanislaus,2900.0,9500.0,3.28,Durum Wheat,,
7085,2014,WHEAT ALL,Sutter,7130.0,18000.0,2.52,Durum Wheat,,
7086,2014,WHEAT ALL,Tehama,2610.0,5980.0,2.29,Durum Wheat,,
7087,2014,WHEAT ALL,Tulare,5810.0,19000.0,3.27,Durum Wheat,,
7088,2014,WHEAT ALL,Yolo,29200.0,68300.0,2.34,Durum Wheat,,
7089,2014,WHEAT ALL,Sum of Others,353.0,379.0,1.07,Durum Wheat,,
7090,2014,WHEAT SEED,Colusa,225.0,551.0,2.45,Winter Wheat,,
7091,2014,WHEAT SEED,Siskiyou,414.0,1590.0,3.84,Winter Wheat,,
7092,2014,WHEAT SEED,Solano,575.0,1730.0,3.01,Winter Wheat,,
7093,2014,WHEAT SEED,Sutter,732.0,2200.0,3.01,Winter Wheat,,
7094,2014,WHEAT SEED,Sum of Others,1329.0,4730.0,3.56,Winter Wheat,,
7095,2015,ALMONDS ALL,Butte,39600.0,33700.0,0.85,Almonds,,
7096,2015,ALMONDS ALL,Colusa,54400.0,58200.0,1.07,Almonds,,
7097,2015,ALMONDS ALL,Fresno,186000.0,186000.0,1.0,Almonds,,
7098,2015,ALMONDS ALL,Glenn,44200.0,39300.0,0.89,Almonds,,
7099,2015,ALMONDS ALL,Kern,210000.0,197000.0,0.94,Almonds,,
7100,2015,ALMONDS ALL,Kings,21500.0,22100.0,1.03,Almonds,,
7101,2015,ALMONDS ALL,Madera,115000.0,109000.0,0.95,Almonds,,
7102,2015,ALMONDS ALL,Merced,102000.0,86200.0,0.85,Almonds,,
7103,2015,ALMONDS ALL,San Joaquin,65300.0,62400.0,0.96,Almonds,,
7104,2015,ALMONDS ALL,Solano,6880.0,4470.0,0.65,Almonds,,
7105,2015,ALMONDS ALL,Stanislaus,178000.0,172000.0,0.97,Almonds,,
7106,2015,ALMONDS ALL,Sutter,7150.0,3220.0,0.45,Almonds,,
7107,2015,ALMONDS ALL,Tehama,10900.0,7720.0,0.71,Almonds,,
7108,2015,ALMONDS ALL,Tulare,45300.0,43000.0,0.95,Almonds,,
7109,2015,ALMONDS ALL,Yolo,21100.0,20200.0,0.96,Almonds,,
7110,2015,ALMONDS ALL,Yuba,912.0,410.0,0.45,Almonds,,
7111,2015,ALMONDS ALL,Sum of Others,1284.0,693.0,0.54,Almonds,,
7112,2015,ANISE (FENNEL),Monterey,769.0,13100.0,17.04,Herbs,,
7113,2015,ANISE (FENNEL),Sum of Others,148.0,3827.0,25.86,Herbs,,
7114,2015,APPLES ALL,Fresno,590.0,10600.0,17.97,Apples,,
7115,2015,APPLES ALL,Mendocino,215.0,516.0,2.4,Apples,,
7116,2015,APPLES ALL,Placer,39.0,63.0,1.62,Apples,,
7117,2015,APPLES ALL,Riverside,20.0,57.0,2.85,Apples,,
7118,2015,APPLES ALL,San Benito,279.0,5830.0,20.9,Apples,,
7119,2015,APPLES ALL,San Bernardino,311.0,534.0,1.72,Apples,,
7120,2015,APPLES ALL,San Diego,231.0,231.0,1.0,Apples,,
7121,2015,APPLES ALL,San Joaquin,2320.0,48300.0,20.82,Apples,,
7122,2015,APPLES ALL,Santa Cruz,2050.0,19200.0,9.37,Apples,,
7123,2015,APPLES ALL,Sonoma,2230.0,9560.0,4.29,Apples,,
7124,2015,APPLES ALL,Sum of Others,1424.0,8193.0,5.75,Apples,,
7125,2015,APRICOTS ALL,Contra Costa,88.0,375.0,4.26,Apricots,,
7126,2015,APRICOTS ALL,Fresno,1410.0,9400.0,6.67,Apricots,,
7127,2015,APRICOTS ALL,Kern,192.0,1310.0,6.82,Apricots,,
7128,2015,APRICOTS ALL,Kings,877.0,6430.0,7.33,Apricots,,
7129,2015,APRICOTS ALL,Riverside,17.0,35.0,2.06,Apricots,,
7130,2015,APRICOTS ALL,San Benito,547.0,2010.0,3.67,Apricots,,
7131,2015,APRICOTS ALL,San Joaquin,637.0,4590.0,7.21,Apricots,,
7132,2015,APRICOTS ALL,Santa Clara,203.0,386.0,1.9,Apricots,,
7133,2015,APRICOTS ALL,Stanislaus,3960.0,25500.0,6.44,Apricots,,
7134,2015,APRICOTS ALL,Tulare,758.0,6090.0,8.03,Apricots,,
7135,2015,APRICOTS ALL,Sum of Others,172.0,1070.0,6.22,Apricots,,
7136,2015,ARTICHOKES,Monterey,4660.0,22100.0,4.74,Misc Vegs & Fruits,,
7137,2015,ARTICHOKES,Riverside,884.0,7110.0,8.04,Misc Vegs & Fruits,,
7138,2015,ARTICHOKES,San Mateo,66.0,193.0,2.92,Misc Vegs & Fruits,,
7139,2015,ARTICHOKES,Sum of Others,72.0,531.0,7.38,Misc Vegs & Fruits,,
7140,2015,ASPARAGUS UNSPECIFIED,Fresno,1730.0,6380.0,3.69,Asparagus,,
7141,2015,ASPARAGUS UNSPECIFIED,Monterey,1630.0,6520.0,4.0,Asparagus,,
7142,2015,ASPARAGUS UNSPECIFIED,San Joaquin,2820.0,8120.0,2.88,Asparagus,,
7143,2015,ASPARAGUS UNSPECIFIED,Sum of Others,471.0,417.0,0.89,Asparagus,,
7144,2015,AVOCADOS ALL,Monterey,229.0,503.0,2.2,Avocados,,
7145,2015,AVOCADOS ALL,Riverside,4630.0,10500.0,2.27,Avocados,,
7146,2015,AVOCADOS ALL,San Bernardino,505.0,1620.0,3.21,Avocados,,
7147,2015,AVOCADOS ALL,San Diego,18300.0,42900.0,2.34,Avocados,,
7148,2015,AVOCADOS ALL,San Luis Obispo,4110.0,9070.0,2.21,Avocados,,
7149,2015,AVOCADOS ALL,Santa Barbara,6510.0,23400.0,3.59,Avocados,,
7150,2015,AVOCADOS ALL,Ventura,19500.0,56500.0,2.9,Avocados,,
7151,2015,AVOCADOS ALL,Sum of Others,1297.0,3139.0,2.42,Avocados,,
7152,2015,BARLEY FEED,Monterey,4160.0,2080.0,0.5,Barley,,
7153,2015,BARLEY FEED,Tulare,6820.0,15300.0,2.24,Barley,,
7154,2015,BARLEY UNSPECIFIED,Fresno,1790.0,2690.0,1.5,Barley,,
7155,2015,BARLEY UNSPECIFIED,Glenn,262.0,545.0,2.08,Barley,,
7156,2015,BARLEY UNSPECIFIED,Kern,2110.0,3140.0,1.49,Barley,,
7157,2015,BARLEY UNSPECIFIED,Merced,1640.0,3360.0,2.05,Barley,,
7158,2015,BARLEY UNSPECIFIED,San Luis Obispo,5950.0,3690.0,0.62,Barley,,
7159,2015,BARLEY UNSPECIFIED,Siskiyou,5070.0,10900.0,2.15,Barley,,
7160,2015,BARLEY UNSPECIFIED,Sum of Others,1659.0,1472.0,0.89,Barley,,
7161,2015,BEANS BLACKEYE (PEAS),Stanislaus,249.0,274.0,1.1,Dry Beans,,
7162,2015,BEANS BLACKEYE (PEAS),Sum of Others,546.0,355.0,0.65,Dry Beans,,
7163,2015,BEANS DRY EDIBLE UNSPECIFIED,Butte,1240.0,1480.0,1.19,Dry Beans,,
7164,2015,BEANS DRY EDIBLE UNSPECIFIED,Colusa,4290.0,4290.0,1.0,Dry Beans,,
7165,2015,BEANS DRY EDIBLE UNSPECIFIED,Fresno,1210.0,1800.0,1.49,Dry Beans,,
7166,2015,BEANS DRY EDIBLE UNSPECIFIED,Glenn,1950.0,1830.0,0.94,Dry Beans,,
7167,2015,BEANS DRY EDIBLE UNSPECIFIED,Kern,1190.0,1770.0,1.49,Dry Beans,,
7168,2015,BEANS DRY EDIBLE UNSPECIFIED,Monterey,340.0,493.0,1.45,Dry Beans,,
7169,2015,BEANS DRY EDIBLE UNSPECIFIED,San Joaquin,7350.0,8600.0,1.17,Dry Beans,,
7170,2015,BEANS DRY EDIBLE UNSPECIFIED,San Mateo,69.0,72.0,1.04,Dry Beans,,
7171,2015,BEANS DRY EDIBLE UNSPECIFIED,Solano,2850.0,3110.0,1.09,Dry Beans,,
7172,2015,BEANS DRY EDIBLE UNSPECIFIED,Stanislaus,558.0,614.0,1.1,Dry Beans,,
7173,2015,BEANS DRY EDIBLE UNSPECIFIED,Tulare,8500.0,13100.0,1.54,Dry Beans,,
7174,2015,BEANS DRY EDIBLE UNSPECIFIED,Sum of Others,5122.0,3848.0,0.75,Dry Beans,,
7175,2015,BEANS FAVA,San Mateo,292.0,999.0,3.42,Dry Beans,,
7176,2015,BEANS FAVA,Sum of Others,1.0,6.0,6.0,Dry Beans,,
7177,2015,BEANS FRESH UNSPECIFIED,Riverside,1220.0,6600.0,5.41,Dry Beans,,
7178,2015,BEANS FRESH UNSPECIFIED,Stanislaus,1430.0,2000.0,1.4,Dry Beans,,
7179,2015,BEANS FRESH UNSPECIFIED,Ventura,1620.0,2990.0,1.85,Dry Beans,,
7180,2015,BEANS FRESH UNSPECIFIED,Sum of Others,759.0,3878.0,5.11,Dry Beans,,
7181,2015,BEANS GARBANZO,Sum of Others,261.0,269.0,1.03,Dry Beans,,
7182,2015,BEANS LIMA BABY DRY,Stanislaus,3620.0,4710.0,1.3,Dry Beans,,
7183,2015,BEANS LIMA BABY DRY,Sum of Others,1390.0,1380.0,0.99,Dry Beans,,
7184,2015,BEANS LIMA LARGE DRY,Merced,1980.0,2130.0,1.08,Dry Beans,,
7185,2015,BEANS LIMA LARGE DRY,Stanislaus,3860.0,5410.0,1.4,Dry Beans,,
7186,2015,BEANS LIMA UNSPECIFIED,San Joaquin,2840.0,3940.0,1.39,Dry Beans,,
7187,2015,BEANS LIMA UNSPECIFIED,Sum of Others,495.0,237.0,0.48,Dry Beans,,
7188,2015,BEANS SEED,Colusa,731.0,731.0,1.0,Dry Beans,,
7189,2015,BEANS SEED,Glenn,800.0,784.0,0.98,Dry Beans,,
7190,2015,BEANS SEED,Monterey,1040.0,864.0,0.83,Dry Beans,,
7191,2015,BEANS SEED,San Joaquin,343.0,411.0,1.2,Dry Beans,,
7192,2015,BEANS SEED,Sum of Others,381.0,381.0,1.0,Dry Beans,,
7193,2015,BEANS SNAP UNSPECIFIED,San Mateo,45.0,189.0,4.2,Dry Beans,,
7194,2015,BEANS SNAP UNSPECIFIED,Santa Clara,715.0,3000.0,4.2,Dry Beans,,
7195,2015,BEANS SNAP UNSPECIFIED,Sum of Others,1838.0,12784.0,6.96,Dry Beans,,
7196,2015,BEETS GARDEN,Ventura,107.0,2620.0,24.49,Sugarbeets,,
7197,2015,BEETS GARDEN,Sum of Others,912.0,10417.0,11.42,Sugarbeets,,
7198,2015,BERRIES BLACKBERRIES,Monterey,204.0,1430.0,7.01,Caneberries,,
7199,2015,BERRIES BLACKBERRIES,Santa Barbara,979.0,2290.0,2.34,Caneberries,,
7200,2015,BERRIES BLACKBERRIES,Santa Cruz,844.0,5960.0,7.06,Caneberries,,
7201,2015,BERRIES BLACKBERRIES,Sum of Others,61.0,175.0,2.87,Caneberries,,
7202,2015,BERRIES BLUEBERRIES,Fresno,808.0,2840.0,3.51,Blueberries,,
7203,2015,BERRIES BLUEBERRIES,Kern,669.0,2750.0,4.11,Blueberries,,
7204,2015,BERRIES BLUEBERRIES,San Joaquin,1260.0,6000.0,4.76,Blueberries,,
7205,2015,BERRIES BLUEBERRIES,Tulare,1410.0,9550.0,6.77,Blueberries,,
7206,2015,BERRIES BLUEBERRIES,Ventura,515.0,1690.0,3.28,Blueberries,,
7207,2015,BERRIES BLUEBERRIES,Sum of Others,1526.0,2319.0,1.52,Blueberries,,
7208,2015,BERRIES BOYSENBERRIES,Sum of Others,1.0,3.0,3.0,Caneberries,,
7209,2015,BERRIES BUSHBERRIES UNSPECIFIED,San Diego,317.0,2850.0,8.99,Caneberries,,
7210,2015,BERRIES BUSHBERRIES UNSPECIFIED,Santa Clara,10.0,14.0,1.4,Caneberries,,
7211,2015,BERRIES BUSHBERRIES UNSPECIFIED,Sum of Others,4.0,8.0,2.0,Caneberries,,
7212,2015,BERRIES RASPBERRIES,Monterey,711.0,6400.0,9.0,Caneberries,,
7213,2015,BERRIES RASPBERRIES,Santa Barbara,2140.0,12400.0,5.79,Caneberries,,
7214,2015,BERRIES RASPBERRIES,Santa Cruz,2660.0,25000.0,9.4,Caneberries,,
7215,2015,BERRIES RASPBERRIES,Ventura,4830.0,65400.0,13.54,Caneberries,,
7216,2015,BERRIES RASPBERRIES,Sum of Others,4.0,156.0,39.0,Caneberries,,
7217,2015,BERRIES STRAWBERRIES FRESH MARKET,Monterey,12600.0,456000.0,36.19,Strawberries,,
7218,2015,BERRIES STRAWBERRIES FRESH MARKET,Sacramento,91.0,373.0,4.1,Strawberries,,
7219,2015,BERRIES STRAWBERRIES FRESH MARKET,San Luis Obispo,2570.0,106000.0,41.25,Strawberries,,
7220,2015,BERRIES STRAWBERRIES FRESH MARKET,Ventura,9420.0,237000.0,25.16,Strawberries,,
7221,2015,BERRIES STRAWBERRIES FRESH MARKET,Sum of Others,41.0,146.0,3.56,Strawberries,,
7222,2015,BERRIES STRAWBERRIES PROCESSING,San Luis Obispo,844.0,34800.0,41.23,Strawberries,,
7223,2015,BERRIES STRAWBERRIES PROCESSING,Ventura,1840.0,46300.0,25.16,Strawberries,,
7224,2015,BERRIES STRAWBERRIES UNSPECIFIED,Los Angeles,24.0,344.0,14.33,Strawberries,,
7225,2015,BERRIES STRAWBERRIES UNSPECIFIED,Orange,545.0,13000.0,23.85,Strawberries,,
7226,2015,BERRIES STRAWBERRIES UNSPECIFIED,Placer,23.0,27.0,1.17,Strawberries,,
7227,2015,BERRIES STRAWBERRIES UNSPECIFIED,Riverside,322.0,7100.0,22.05,Strawberries,,
7228,2015,BERRIES STRAWBERRIES UNSPECIFIED,San Bernardino,108.0,874.0,8.09,Strawberries,,
7229,2015,BERRIES STRAWBERRIES UNSPECIFIED,San Diego,487.0,17300.0,35.52,Strawberries,,
7230,2015,BERRIES STRAWBERRIES UNSPECIFIED,Santa Barbara,7900.0,244000.0,30.89,Strawberries,,
7231,2015,BERRIES STRAWBERRIES UNSPECIFIED,Santa Clara,35.0,445.0,12.71,Strawberries,,
7232,2015,BERRIES STRAWBERRIES UNSPECIFIED,Santa Cruz,3120.0,103000.0,33.01,Strawberries,,
7233,2015,BERRIES STRAWBERRIES UNSPECIFIED,Sum of Others,52.0,166.0,3.19,Strawberries,,
7234,2015,BROCCOLI FOOD SERVICE,Monterey,16300.0,117000.0,7.18,Broccoli,,
7235,2015,BROCCOLI FRESH MARKET,Imperial,14700.0,103000.0,7.01,Broccoli,,
7236,2015,BROCCOLI FRESH MARKET,Monterey,45400.0,327000.0,7.2,Broccoli,,
7237,2015,BROCCOLI PROCESSING,Tulare,863.0,6030.0,6.99,Broccoli,,
7238,2015,BROCCOLI UNSPECIFIED,Fresno,4040.0,32000.0,7.92,Broccoli,,
7239,2015,BROCCOLI UNSPECIFIED,Orange,3.0,9.0,3.0,Broccoli,,
7240,2015,BROCCOLI UNSPECIFIED,Riverside,2660.0,17400.0,6.54,Broccoli,,
7241,2015,BROCCOLI UNSPECIFIED,San Benito,835.0,6050.0,7.25,Broccoli,,
7242,2015,BROCCOLI UNSPECIFIED,San Bernardino,29.0,239.0,8.24,Broccoli,,
7243,2015,BROCCOLI UNSPECIFIED,San Luis Obispo,7400.0,37900.0,5.12,Broccoli,,
7244,2015,BROCCOLI UNSPECIFIED,Santa Barbara,26300.0,200000.0,7.6,Broccoli,,
7245,2015,BROCCOLI UNSPECIFIED,Santa Clara,143.0,601.0,4.2,Broccoli,,
7246,2015,BROCCOLI UNSPECIFIED,Ventura,166.0,2030.0,12.23,Broccoli,,
7247,2015,BROCCOLI UNSPECIFIED,Sum of Others,1196.0,6133.0,5.13,Broccoli,,
7248,2015,BRUSSELS SPROUTS,Monterey,1840.0,18400.0,10.0,Brussels Sprouts,,
7249,2015,BRUSSELS SPROUTS,San Mateo,784.0,8040.0,10.26,Brussels Sprouts,,
7250,2015,BRUSSELS SPROUTS,Santa Cruz,1130.0,12200.0,10.8,Brussels Sprouts,,
7251,2015,BRUSSELS SPROUTS,Sum of Others,182.0,855.0,4.7,Brussels Sprouts,,
7252,2015,CABBAGE CHINESE & SPECIALTY,Monterey,963.0,24700.0,25.65,Cabbage,,
7253,2015,CABBAGE CHINESE & SPECIALTY,San Bernardino,1470.0,58000.0,39.46,Cabbage,,
7254,2015,CABBAGE CHINESE & SPECIALTY,San Luis Obispo,267.0,4290.0,16.07,Cabbage,,
7255,2015,CABBAGE CHINESE & SPECIALTY,Sum of Others,985.0,9410.0,9.55,Cabbage,,
7256,2015,CABBAGE HEAD,Imperial,1220.0,21000.0,17.21,Cabbage,,
7257,2015,CABBAGE HEAD,Monterey,6040.0,130000.0,21.52,Cabbage,,
7258,2015,CABBAGE HEAD,Riverside,58.0,435.0,7.5,Cabbage,,
7259,2015,CABBAGE HEAD,San Bernardino,8.0,166.0,20.75,Cabbage,,
7260,2015,CABBAGE HEAD,San Luis Obispo,582.0,12400.0,21.31,Cabbage,,
7261,2015,CABBAGE HEAD,Santa Barbara,1260.0,31500.0,25.0,Cabbage,,
7262,2015,CABBAGE HEAD,Santa Clara,661.0,14300.0,21.63,Cabbage,,
7263,2015,CABBAGE HEAD,Ventura,3730.0,98000.0,26.27,Cabbage,,
7264,2015,CABBAGE HEAD,Sum of Others,816.0,11927.0,14.62,Cabbage,,
7265,2015,CARROTS FOOD SERVICE,Monterey,1600.0,33300.0,20.81,Carrots,,
7266,2015,CARROTS FRESH MARKET,Imperial,4920.0,117000.0,23.78,Carrots,,
7267,2015,CARROTS FRESH MARKET,Monterey,1430.0,29800.0,20.84,Carrots,,
7268,2015,CARROTS PROCESSING,Imperial,11500.0,364000.0,31.65,Carrots,,
7269,2015,CARROTS UNSPECIFIED,Riverside,4570.0,155000.0,33.92,Carrots,,
7270,2015,CARROTS UNSPECIFIED,San Bernardino,4.0,187.0,46.75,Carrots,,
7271,2015,CARROTS UNSPECIFIED,Ventura,228.0,8010.0,35.13,Carrots,,
7272,2015,CARROTS UNSPECIFIED,Sum of Others,26824.0,869604.0,32.42,Carrots,,
7273,2015,CAULIFLOWER FOOD SERVICE,Monterey,3270.0,33000.0,10.09,Cauliflower,,
7274,2015,CAULIFLOWER FRESH MARKET,Imperial,3690.0,29500.0,7.99,Cauliflower,,
7275,2015,CAULIFLOWER FRESH MARKET,Monterey,15400.0,155000.0,10.06,Cauliflower,,
7276,2015,CAULIFLOWER FRESH MARKET,Sum of Others,37.0,567.0,15.32,Cauliflower,,
7277,2015,CAULIFLOWER UNSPECIFIED,Orange,3.0,7.0,2.33,Cauliflower,,
7278,2015,CAULIFLOWER UNSPECIFIED,Riverside,1130.0,8270.0,7.32,Cauliflower,,
7279,2015,CAULIFLOWER UNSPECIFIED,San Bernardino,1.0,87.0,87.0,Cauliflower,,
7280,2015,CAULIFLOWER UNSPECIFIED,San Luis Obispo,1920.0,15300.0,7.97,Cauliflower,,
7281,2015,CAULIFLOWER UNSPECIFIED,Santa Barbara,8630.0,79600.0,9.22,Cauliflower,,
7282,2015,CAULIFLOWER UNSPECIFIED,Sum of Others,415.0,2900.0,6.99,Cauliflower,,
7283,2015,CELERY FOOD SERVICE,Monterey,969.0,31600.0,32.61,Celery,,
7284,2015,CELERY FRESH MARKET,Monterey,11100.0,363000.0,32.7,Celery,,
7285,2015,CELERY UNSPECIFIED,Riverside,679.0,18300.0,26.95,Celery,,
7286,2015,CELERY UNSPECIFIED,San Benito,566.0,20900.0,36.93,Celery,,
7287,2015,CELERY UNSPECIFIED,San Luis Obispo,826.0,19700.0,23.85,Celery,,
7288,2015,CELERY UNSPECIFIED,Santa Barbara,3720.0,118000.0,31.72,Celery,,
7289,2015,CELERY UNSPECIFIED,Santa Clara,157.0,2500.0,15.92,Celery,,
7290,2015,CELERY UNSPECIFIED,Ventura,11700.0,414000.0,35.38,Celery,,
7291,2015,CELERY UNSPECIFIED,Sum of Others,1443.0,23360.0,16.19,Celery,,
7292,2015,CHAYOTES,Sum of Others,10.0,48.0,4.8,Misc Vegs & Fruits,,
7293,2015,CHERRIES SWEET,Contra Costa,479.0,493.0,1.03,Cherries,,
7294,2015,CHERRIES SWEET,Fresno,3860.0,6820.0,1.77,Cherries,,
7295,2015,CHERRIES SWEET,Kern,5290.0,8990.0,1.7,Cherries,,
7296,2015,CHERRIES SWEET,Kings,1680.0,5220.0,3.11,Cherries,,
7297,2015,CHERRIES SWEET,Madera,590.0,2960.0,5.02,Cherries,,
7298,2015,CHERRIES SWEET,Riverside,20.0,20.0,1.0,Cherries,,
7299,2015,CHERRIES SWEET,Sacramento,1450.0,2460.0,1.7,Cherries,,
7300,2015,CHERRIES SWEET,San Benito,576.0,144.0,0.25,Cherries,,
7301,2015,CHERRIES SWEET,San Joaquin,20300.0,52900.0,2.61,Cherries,,
7302,2015,CHERRIES SWEET,Santa Clara,502.0,402.0,0.8,Cherries,,
7303,2015,CHERRIES SWEET,Stanislaus,2650.0,6200.0,2.34,Cherries,,
7304,2015,CHERRIES SWEET,Tulare,2220.0,3950.0,1.78,Cherries,,
7305,2015,CHERRIES SWEET,Sum of Others,45.0,62.0,1.38,Cherries,,
7306,2015,CHIVES,Sum of Others,3.0,52.0,17.33,Cherries,,
7307,2015,CILANTRO,Monterey,1350.0,9250.0,6.85,Herbs,,
7308,2015,CILANTRO,Ventura,2980.0,25100.0,8.42,Herbs,,
7309,2015,CILANTRO,Sum of Others,1619.0,9293.0,5.74,Herbs,,
7310,2015,CITRUS UNSPECIFIED,Butte,223.0,647.0,2.9,Citrus,,
7311,2015,CITRUS UNSPECIFIED,Fresno,1500.0,21300.0,14.2,Citrus,,
7312,2015,CITRUS UNSPECIFIED,Glenn,245.0,233.0,0.95,Citrus,,
7313,2015,CITRUS UNSPECIFIED,Riverside,471.0,4170.0,8.85,Citrus,,
7314,2015,CITRUS UNSPECIFIED,Sum of Others,38.0,293.0,7.71,Citrus,,
7315,2015,COLLARD GREENS,Sum of Others,148.0,3310.0,22.36,Greens,,
7316,2015,CORN GRAIN,Colusa,1160.0,7310.0,6.3,Corn,,
